0,0,86,1
0,0,61,0
0,0,117,1
0,0,6,1
0,0,50,1
0,0,667,1
0,0,212,0
0,0,27,0
0,0,42,0
0,0,198,1
0,0,42,0
0,0,761,0
0,0,31,0
0,0,375,0
0,0,166,0
0,0,106,1
0,0,42,1
0,0,106,1
0,0,61,0
0,0,370,1
0,0,89,1
0,0,375,0
0,0,666,0
0,0,4,1
0,0,666,0
0,0,643,0
0,0,761,0
0,0,4,1
0,0,7,0
0,0,742,1
0,0,390,0
0,0,4,0
0,0,4,0
0,0,129,1
0,0,212,0
0,0,76,0
0,0,88,1
0,0,15,0
0,0,76,1
0,0,84,1
0,0,375,0
0,0,666,0
0,0,54,0
0,0,427,1
0,0,761,1
0,0,222,0
0,0,28,1
0,0,4,0
0,0,222,0
0,0,15,1
0,0,4,0
0,0,202,1
0,0,37,0
0,0,88,0
0,0,16,0
0,0,57,1
0,0,54,0
0,0,16,1
0,0,191,0
0,0,89,0
0,0,179,0
0,0,148,1
0,0,29,1
0,0,59,0
0,0,311,0
0,0,208,1
0,0,666,0
0,0,97,0
0,0,97,0
0,0,390,0
0,0,655,0
0,0,390,0
0,0,31,0
0,0,3,1
0,0,37,0
0,0,206,0
0,0,5,0
0,0,179,1
0,0,76,0
0,0,247,1
0,0,6,0
0,0,89,1
0,0,206,0
0,0,3,1
0,0,3,1
0,0,76,0
0,0,214,0
0,0,97,1
0,0,97,1
0,0,206,0
0,0,72,1
0,0,76,0
0,0,42,0
0,0,159,1
0,0,57,0
0,0,75,1
0,0,344,1
0,0,13,0
0,0,99,0
0,0,76,0
0,0,135,0
0,0,15,0
0,0,352,0
0,0,159,0
0,0,135,0
0,0,15,0
0,0,117,1
0,0,117,1
0,0,112,1
0,0,109,0
0,0,99,0
0,0,619,0
0,0,29,1
0,0,284,1
0,0,102,0
0,0,375,0
0,0,246,1
0,0,365,1
0,0,29,0
0,0,375,0
0,0,153,0
0,0,42,0
0,0,153,0
0,0,10,1
0,0,117,0
0,0,132,0
0,0,99,0
0,0,132,0
0,0,666,0
0,0,102,0
0,0,49,0
0,0,426,1
0,0,747,1
0,0,103,0
0,0,58,0
0,0,255,0
0,0,58,0
0,0,106,0
0,0,179,1
0,0,255,0
0,0,238,1
0,0,219,0
0,0,649,1
0,0,75,1
0,0,19,0
0,0,15,1
0,0,153,0
0,0,666,1
0,0,117,1
0,0,458,0
0,0,53,0
0,0,3,0
0,0,225,0
0,0,3,0
0,0,53,0
0,0,77,1
0,0,18,1
0,0,3,0
0,0,53,0
0,0,76,0
0,0,76,0
0,0,76,0
0,0,556,1
0,0,76,0
0,0,76,0
0,0,37,1
0,0,375,0
0,0,109,0
0,0,109,0
0,0,244,0
0,0,461,1
0,0,461,0
0,0,478,0
0,0,76,0
0,0,4,1
0,0,117,1
0,0,117,1
0,0,117,0
0,0,113,0
0,0,113,0
0,0,117,1
0,0,117,0
0,0,236,0
0,0,117,1
0,0,117,1
0,0,117,0
0,0,193,0
0,0,113,0
0,0,113,0
0,0,117,1
0,0,117,1
0,0,113,1
0,0,117,1
0,0,117,1
0,0,113,1
0,0,113,0
0,0,113,1
0,0,106,0
0,0,113,0
0,0,106,0
0,0,113,1
0,0,113,0
0,0,106,0
0,0,32,0
0,0,106,1
0,0,113,0
0,0,106,1
0,0,113,0
0,0,109,1
0,0,109,0
0,0,109,0
0,0,113,0
0,0,113,0
0,0,109,0
0,0,109,0
0,0,113,0
1,0,113,0
1,0,32,1
1,0,109,0
1,0,113,0
1,0,106,0
1,0,32,0
1,0,17,0
1,0,106,0
1,0,32,0
1,0,109,1
1,0,117,1
1,0,113,0
1,0,32,0
1,0,109,0
1,0,109,0
1,0,109,1
1,0,32,0
1,0,113,1
1,0,188,0
1,0,113,0
1,0,113,0
1,0,106,1
1,0,113,0
1,0,17,1
1,0,32,1
1,0,97,1
1,0,26,1
1,0,17,1
1,0,747,0
1,0,106,0
1,0,109,0
1,0,113,1
1,0,109,0
1,0,109,0
1,0,109,1
1,0,106,0
1,0,106,1
1,0,109,1
1,0,97,0
1,0,61,0
1,0,5,1
1,0,113,0
1,0,32,0
1,0,619,1
1,0,246,1
1,0,32,0
1,0,113,0
1,0,32,0
1,0,106,0
1,0,7,0
1,0,32,0
1,0,109,0
1,0,64,0
1,0,109,1
1,0,109,1
1,0,64,0
1,0,177,1
1,0,32,0
1,0,113,0
1,0,106,0
1,0,109,0
1,0,109,0
1,0,109,0
1,0,198,1
1,0,41,1
1,0,64,0
1,0,61,0
1,0,109,0
1,0,61,0
1,0,106,0
1,0,97,0
1,0,58,0
1,0,484,0
1,0,484,0
1,0,284,1
1,0,32,0
1,0,109,0
1,0,109,0
1,0,109,1
1,0,113,1
1,0,106,1
1,0,97,1
1,0,61,0
1,0,126,0
1,0,5,0
1,0,126,0
1,0,568,1
1,0,655,0
1,0,190,1
1,0,655,0
1,0,236,0
1,0,655,0
1,0,190,1
1,0,37,1
1,0,97,0
1,0,166,1
1,0,106,1
1,0,655,0
1,0,26,0
1,0,198,0
1,0,109,0
1,0,117,0
1,0,188,1
1,0,117,1
1,0,117,1
1,0,117,0
1,0,117,1
1,0,77,1
1,0,117,0
1,0,655,0
1,0,190,1
1,0,117,0
1,0,106,0
1,0,113,0
1,0,117,0
1,0,117,1
1,0,117,1
1,0,655,1
1,0,117,1
1,0,321,0
1,0,117,1
1,0,117,1
1,0,117,0
1,0,113,0
1,0,268,1
1,0,117,1
1,0,222,0
1,0,117,1
1,0,113,0
1,0,113,1
1,0,109,0
1,0,97,1
1,0,155,0
1,0,222,0
1,0,113,1
1,0,113,1
1,0,113,1
1,0,109,1
1,0,109,0
1,0,663,1
1,0,113,0
1,0,113,1
1,0,109,0
1,0,113,0
1,0,321,1
1,0,484,0
1,0,113,1
1,0,31,1
1,0,113,0
1,0,212,0
1,0,109,0
1,0,113,0
1,0,109,0
1,0,369,1
1,0,113,0
1,0,188,1
1,0,113,0
1,0,190,1
1,0,568,1
1,0,109,0
1,0,113,0
1,0,113,1
1,0,484,1
1,0,113,1
1,0,109,1
1,0,113,0
1,0,113,0
1,0,109,0
1,0,113,0
1,0,109,0
1,0,113,1
1,0,113,0
1,0,484,0
1,0,109,0
1,0,113,0
1,0,113,0
1,0,117,1
1,0,109,0
1,0,113,0
1,0,113,1
1,0,109,1
1,0,109,0
1,0,109,0
1,0,46,0
1,0,109,0
1,0,109,0
1,0,109,0
1,0,109,0
1,0,190,1
1,0,58,0
1,0,34,1
1,0,109,0
1,0,97,0
1,0,139,1
1,0,154,0
1,0,32,1
1,0,109,0
1,0,106,0
1,0,46,1
1,0,154,0
1,0,720,0
1,0,109,0
1,0,109,0
1,0,109,0
1,0,84,0
1,0,109,0
1,0,109,1
1,0,32,1
1,0,99,1
1,0,109,0
1,0,117,1
1,0,91,1
1,0,109,0
1,0,109,1
1,0,106,0
1,0,458,1
1,0,109,0
1,0,109,1
1,0,97,0
1,0,109,0
1,0,106,1
1,0,244,1
1,0,109,0
1,0,363,1
1,0,113,0
1,0,18,0
1,0,109,0
1,0,188,0
1,0,32,1
1,0,109,1
1,0,188,0
1,0,188,0
1,0,97,0
1,0,188,0
1,0,106,1
1,0,109,0
1,0,109,0
1,0,106,0
1,0,32,0
1,0,161,1
1,0,32,0
1,0,29,0
1,0,568,0
1,0,370,1
1,0,369,0
1,0,46,0
1,0,369,1
1,0,18,1
1,0,236,0
1,0,135,1
1,0,369,0
1,0,684,1
1,0,369,1
1,0,4,0
1,0,96,0
1,0,43,1
1,0,159,0
1,0,157,0
1,0,180,0
1,0,157,1
1,0,720,1
1,0,412,0
1,0,106,0
1,0,32,0
1,0,32,0
1,0,0,0
1,0,233,0
1,0,233,0
1,0,233,1
1,0,97,0
1,0,0,0
1,0,280,1
1,0,720,0
1,0,125,0
1,0,106,1
1,0,32,0
1,0,720,0
1,0,665,1
1,0,106,1
1,0,32,0
1,0,292,0
1,0,57,0
1,0,109,0
1,0,117,0
1,0,3,0
1,0,109,0
1,0,3,0
1,0,26,0
1,0,112,0
1,0,32,0
1,0,109,0
1,0,170,1
1,0,32,1
1,0,32,0
1,0,32,0
1,0,109,0
1,0,292,1
1,0,32,1
1,0,32,0
1,0,375,0
1,0,32,0
1,0,478,1
1,0,231,1
1,0,75,0
1,0,109,0
1,0,109,1
1,0,106,0
1,0,109,1
1,0,117,0
1,0,109,0
1,0,106,0
1,0,106,1
1,0,106,0
1,0,97,0
1,0,26,0
1,0,26,0
1,0,29,1
1,0,375,0
1,0,32,0
1,0,97,0
1,0,106,1
1,0,57,1
1,0,113,0
1,0,708,0
1,0,32,1
1,0,3,1
1,0,137,0
1,0,106,1
1,0,11,1
1,0,375,0
1,0,32,1
1,0,375,0
1,0,103,0
1,0,110,0
1,0,494,1
1,0,97,0
1,0,6,0
1,0,154,1
1,0,32,0
1,0,109,1
1,0,17,0
1,0,673,0
1,0,32,0
1,0,352,0
1,0,71,1
1,0,106,1
1,0,106,0
1,0,109,0
1,0,97,1
1,0,106,0
1,0,458,0
1,0,32,0
1,0,97,0
1,0,574,1
1,0,274,0
1,0,106,1
1,0,521,1
1,0,32,0
1,0,32,0
1,0,32,1
1,0,375,0
1,0,26,1
1,0,32,0
1,0,214,0
1,0,117,1
1,0,172,0
1,0,84,1
1,0,32,1
1,0,461,0
1,0,29,1
1,0,97,1
1,0,97,1
1,0,36,0
1,0,106,0
1,0,113,0
1,0,688,0
1,0,32,1
1,0,36,0
1,0,97,0
1,0,97,0
1,0,318,0
1,0,688,0
1,0,318,0
1,0,109,1
1,0,54,1
1,0,106,1
1,0,32,0
1,0,108,1
1,0,3,0
1,0,461,0
1,0,109,1
1,0,32,1
1,0,478,0
1,0,117,0
1,0,478,0
1,0,27,0
1,0,106,0
1,0,254,1
1,0,97,1
1,0,596,0
1,0,35,0
1,0,35,0
1,0,533,1
1,0,3,1
1,0,97,0
1,0,211,1
1,0,124,0
1,0,35,0
1,0,62,1
1,0,97,1
1,0,544,0
1,0,544,0
1,0,231,1
1,0,266,1
1,0,27,0
1,0,27,0
1,0,42,0
1,0,32,1
1,0,10,1
1,0,155,0
1,0,32,1
1,0,54,1
1,0,96,1
1,0,666,0
1,0,27,0
1,0,84,0
1,0,250,0
1,0,84,0
1,0,666,0
1,0,235,1
1,0,42,0
1,0,42,0
1,0,37,0
1,0,37,0
1,0,97,1
1,0,37,0
1,0,37,0
1,0,37,0
1,0,119,0
1,0,666,0
1,0,37,0
1,0,62,0
1,0,37,0
1,0,37,0
1,0,287,0
1,0,37,0
1,0,3,0
1,0,287,0
1,0,107,1
1,0,37,0
1,0,109,0
1,0,250,0
1,0,106,0
1,0,37,0
1,0,655,0
1,0,3,0
1,0,37,0
1,0,62,1
1,0,655,0
1,0,37,0
1,0,172,0
1,0,697,1
1,0,146,0
1,0,3,0
1,0,37,0
1,0,3,0
1,0,119,0
1,0,3,0
1,0,37,0
1,0,37,0
1,0,37,0
1,0,146,0
1,0,106,1
1,0,3,0
1,0,172,0
1,0,97,0
1,0,3,0
1,0,697,1
1,0,747,0
1,0,3,0
1,0,97,0
1,0,463,1
1,0,109,1
1,0,97,0
1,0,88,1
1,0,6,0
1,0,119,0
1,0,119,0
1,0,148,0
1,0,37,0
1,0,315,0
1,0,97,0
1,0,131,0
1,0,60,0
1,0,37,0
1,0,598,1
1,0,58,1
1,0,58,0
1,0,60,0
1,0,37,0
1,0,131,0
1,0,352,0
1,0,3,0
1,0,97,0
1,0,97,1
1,0,247,0
1,0,394,0
1,0,37,1
1,0,208,0
1,0,17,1
1,0,60,0
1,0,131,0
1,0,60,0
1,0,146,0
1,0,17,1
1,0,60,0
1,0,60,0
1,0,10,0
1,0,102,1
1,0,109,0
1,0,395,1
1,0,3,1
1,0,109,0
1,0,254,1
1,0,3,0
1,0,37,0
1,0,60,0
1,0,32,1
1,0,32,1
1,0,387,0
1,0,352,0
1,0,189,1
1,0,357,1
1,0,119,1
1,0,209,1
1,0,91,1
1,0,180,0
1,0,3,1
1,0,156,0
1,0,109,1
1,0,37,0
1,0,393,1
1,0,3,0
1,0,656,0
1,0,106,0
1,0,146,1
1,0,32,0
1,0,60,0
1,0,37,0
1,0,109,1
1,0,146,0
1,0,12,1
1,0,244,0
1,0,139,0
1,0,425,1
1,0,10,0
1,0,146,1
1,0,109,0
1,0,40,0
1,0,37,1
1,0,106,0
1,0,32,1
1,0,37,0
1,0,211,0
1,0,40,1
1,0,80,0
1,0,37,0
1,0,180,0
1,0,97,0
1,0,3,0
1,0,3,0
1,0,80,1
1,0,349,1
1,0,180,0
1,0,656,1
1,0,37,1
1,0,656,1
1,0,231,1
1,0,390,0
1,0,410,0
1,0,10,0
1,0,410,1
1,0,146,0
1,0,311,0
1,0,180,1
1,0,29,0
1,0,60,0
1,0,10,0
1,0,225,0
1,0,211,1
1,0,3,0
1,0,747,0
1,0,244,1
1,0,323,0
1,0,742,0
1,0,162,0
1,0,3,0
1,0,37,0
1,0,10,0
1,0,11,1
1,0,180,0
1,0,244,1
1,0,110,0
1,0,352,0
1,0,162,0
1,0,54,1
1,0,166,0
1,0,3,0
1,0,110,1
1,0,443,0
1,0,342,1
1,0,236,0
1,0,60,0
1,0,704,1
1,0,244,1
1,0,211,0
1,0,180,0
1,0,10,0
1,0,203,0
1,0,702,0
1,0,77,1
1,0,354,1
1,0,10,0
1,0,3,0
1,0,54,1
1,0,203,1
1,0,180,0
1,0,180,0
1,0,10,0
1,0,211,0
1,0,180,0
1,0,198,0
1,0,495,1
1,0,139,0
1,0,323,0
1,0,323,0
1,0,736,0
1,0,529,1
1,0,258,0
1,0,11,0
1,0,60,1
1,0,739,1
1,0,205,0
1,0,191,0
1,0,212,0
1,0,32,1
1,0,3,0
1,0,427,1
1,0,60,0
1,0,180,1
1,0,323,0
1,0,3,0
1,0,60,0
1,0,119,0
1,0,60,0
1,0,60,0
1,0,97,0
1,0,119,0
1,0,63,1
1,0,254,0
1,0,283,1
1,0,283,0
1,0,678,1
1,0,119,1
1,0,10,0
1,0,180,0
1,0,616,0
1,0,146,1
1,0,191,0
1,0,297,0
1,0,3,0
1,0,254,1
1,0,478,1
1,0,109,0
1,0,180,1
1,0,88,1
1,0,80,0
1,0,256,0
1,0,3,0
1,0,150,0
1,0,10,0
1,0,26,1
1,0,150,1
1,0,323,0
1,0,3,0
1,0,396,1
1,0,119,0
1,0,97,0
1,0,60,0
1,0,155,0
1,0,256,1
1,0,205,1
1,0,117,0
1,0,60,1
1,0,64,1
1,0,32,0
1,0,190,0
1,0,10,0
1,0,40,0
1,0,37,0
1,0,3,0
1,0,97,0
1,0,180,0
1,0,683,0
1,0,283,0
1,0,60,0
1,0,758,0
1,0,633,0
1,0,10,0
1,0,97,0
1,0,10,0
1,0,97,0
1,0,38,0
1,0,10,1
1,0,323,0
1,0,147,1
1,0,205,0
1,0,323,0
1,0,323,0
1,0,394,1
1,0,554,0
1,0,153,1
1,0,323,0
1,0,238,0
1,0,238,1
1,0,97,1
1,0,554,0
1,0,117,0
1,0,171,1
1,0,687,1
1,0,407,0
1,0,4,1
1,0,329,1
1,0,686,0
1,0,40,0
1,0,6,0
1,0,407,0
1,0,400,0
1,0,106,1
1,0,101,0
1,0,117,1
1,0,171,1
1,0,32,1
1,0,344,0
1,0,649,0
1,0,758,0
1,0,209,1
1,0,3,0
1,0,70,0
1,0,323,1
1,0,592,0
1,0,316,1
1,0,135,0
1,0,316,1
1,0,244,1
1,0,267,0
1,0,301,1
1,0,301,0
1,0,70,0
1,0,212,0
1,0,84,0
1,0,592,0
1,0,267,1
1,0,138,1
1,0,432,0
1,0,6,1
1,0,135,0
1,0,112,0
1,0,212,0
1,0,71,0
1,0,72,1
1,0,432,0
1,0,71,0
1,0,57,1
1,0,0,1
1,0,212,0
1,0,29,0
1,0,209,0
1,0,432,0
1,0,97,0
1,0,32,0
1,0,679,0
1,0,209,0
1,0,71,0
1,0,71,0
1,0,96,1
1,0,29,1
1,0,76,0
1,0,447,1
1,0,10,1
1,0,198,1
1,0,679,0
1,0,97,0
1,0,71,0
1,0,344,1
1,0,649,0
1,0,233,0
1,0,58,0
1,0,244,0
1,0,91,0
1,0,178,1
1,0,311,1
1,0,97,1
1,0,97,0
1,0,54,1
1,0,163,0
1,0,83,0
1,0,83,0
1,0,163,0
1,0,574,1
1,0,27,0
1,0,79,1
1,0,97,0
1,0,27,1
1,0,10,0
1,0,417,1
1,0,97,0
1,0,113,0
1,0,32,1
1,0,701,1
1,0,423,0
1,0,62,0
1,0,18,0
1,0,148,0
1,0,87,0
1,0,138,1
1,0,50,0
1,0,141,0
1,0,201,0
1,0,314,0
1,0,207,0
1,0,3,0
1,0,72,0
1,0,17,0
1,0,3,0
1,0,162,1
1,0,62,1
1,0,71,0
1,0,71,1
1,0,5,1
1,0,233,0
1,0,50,0
1,0,157,0
1,0,50,1
1,0,437,1
1,0,117,1
1,0,412,0
1,0,71,0
1,0,684,0
1,0,207,1
1,0,102,0
1,0,71,0
1,0,233,1
1,0,171,0
1,0,109,1
1,0,18,1
1,0,106,1
1,0,284,0
1,0,273,1
1,0,206,0
1,0,375,0
1,0,113,1
1,0,412,0
1,0,375,1
1,0,21,1
1,0,109,1
1,0,148,0
1,0,26,0
1,0,71,0
1,0,97,0
1,0,75,1
1,0,109,1
1,0,103,1
1,0,623,0
1,0,701,1
1,0,113,1
1,0,32,0
1,0,67,1
1,0,58,1
1,0,190,0
1,0,97,0
1,0,97,1
1,0,212,1
1,0,157,0
1,0,3,1
1,0,246,0
1,0,214,1
1,0,119,0
1,0,447,1
1,0,156,1
1,0,263,1
1,0,119,1
1,0,151,1
1,0,157,0
1,0,97,0
1,0,10,0
1,0,284,1
1,0,10,0
1,0,702,0
1,0,70,0
1,0,122,1
1,0,17,0
1,0,157,0
1,0,70,0
1,0,61,0
1,0,282,1
1,0,6,1
1,0,95,0
1,0,97,0
1,0,463,1
1,0,59,1
1,0,10,0
1,0,375,0
1,0,157,1
1,0,95,0
1,0,3,0
1,0,3,1
1,0,148,1
1,0,168,1
1,0,577,0
1,0,17,0
1,0,97,0
1,0,6,1
1,0,417,1
1,0,106,1
1,0,166,1
1,0,567,0
1,0,17,0
1,0,732,0
1,0,311,1
1,0,190,1
1,0,209,0
1,0,732,1
1,0,231,0
1,0,153,1
1,0,29,1
1,0,375,0
1,0,26,1
1,0,231,0
1,0,106,1
1,0,338,1
1,0,88,1
1,0,235,1
1,0,154,1
1,0,292,1
1,0,731,0
1,0,231,0
1,0,186,0
1,0,122,0
1,0,666,0
1,0,3,1
1,0,106,0
1,0,57,0
1,0,106,0
1,0,292,1
1,0,65,0
1,0,186,0
1,0,190,0
1,0,178,0
1,0,157,0
1,0,10,0
1,0,231,0
1,0,186,0
1,0,85,0
1,0,97,0
1,0,112,0
1,0,91,0
1,0,186,0
1,0,672,0
1,0,157,0
1,0,375,0
1,0,424,1
1,0,458,1
1,0,148,0
1,0,113,0
1,0,494,0
1,0,379,1
1,0,91,0
1,0,681,1
1,0,3,1
1,0,83,1
1,0,348,1
1,0,433,0
1,0,494,0
1,0,702,0
1,0,113,0
1,0,214,1
1,0,157,0
1,0,214,0
1,0,244,1
1,0,138,0
1,0,71,1
1,0,154,0
1,0,433,0
1,0,588,0
1,0,321,1
1,0,282,0
1,0,375,0
1,0,461,1
1,0,494,0
1,0,314,0
1,0,314,1
1,0,263,0
1,0,433,0
1,0,231,0
1,0,19,0
1,0,672,0
1,0,157,0
1,0,375,0
1,0,394,0
1,0,10,1
1,0,282,1
1,0,3,0
1,0,666,0
1,0,146,0
1,0,57,0
1,0,32,1
1,0,375,0
1,0,672,1
1,0,3,0
1,0,208,1
1,0,113,0
1,0,366,1
1,0,199,1
1,0,394,0
1,0,231,0
2,0,4,1
2,0,146,1
2,0,37,0
2,0,199,0
2,0,747,0
2,0,557,0
2,0,157,0
2,0,18,1
2,0,577,0
2,0,180,1
2,0,187,0
2,0,557,0
2,0,702,0
2,0,494,0
2,0,65,0
2,0,11,0
2,0,26,0
2,0,42,0
2,0,57,0
2,0,314,1
2,0,57,1
2,0,84,1
2,0,666,0
2,0,42,0
2,0,31,1
2,0,366,0
2,0,15,0
2,0,263,0
2,0,5,0
2,0,295,0
2,0,5,0
2,0,375,0
2,0,666,0
2,0,15,0
2,0,25,0
2,0,391,1
2,0,375,1
2,0,4,0
2,0,494,0
2,0,34,1
2,0,231,1
2,0,702,0
2,0,17,1
2,0,117,0
2,0,157,1
2,0,4,1
2,0,424,0
2,0,588,1
2,0,282,0
2,0,266,1
2,0,54,0
2,0,151,1
2,0,117,0
2,0,214,1
2,0,672,0
2,0,477,1
2,0,157,1
2,0,157,0
2,0,7,0
2,0,117,0
2,0,361,0
2,0,234,0
2,0,295,0
2,0,226,1
2,0,222,0
2,0,568,0
2,0,263,1
2,0,117,0
2,0,238,0
2,0,238,1
2,0,366,0
2,0,226,0
2,0,6,1
2,0,375,1
2,0,113,0
2,0,75,1
2,0,222,0
2,0,702,0
2,0,97,0
2,0,97,0
2,0,702,0
2,0,198,0
2,0,0,1
2,0,212,0
2,0,6,0
2,0,117,1
2,0,97,0
2,0,222,0
2,0,295,1
2,0,297,0
2,0,226,0
2,0,272,1
2,0,97,0
2,0,3,0
2,0,282,1
2,0,6,0
2,0,28,0
2,0,117,0
2,0,32,0
2,0,106,0
2,0,198,1
2,0,109,0
2,0,171,0
2,0,88,1
2,0,672,0
2,0,76,1
2,0,6,1
2,0,222,0
2,0,106,1
2,0,17,0
2,0,292,1
2,0,229,1
2,0,255,1
2,0,50,1
2,0,42,0
2,0,91,0
2,0,459,1
2,0,42,0
2,0,214,0
2,0,97,0
2,0,99,0
2,0,666,0
2,0,3,1
2,0,214,0
2,0,459,1
2,0,644,0
2,0,244,0
2,0,175,0
2,0,244,1
2,0,512,0
2,0,198,0
2,0,81,1
2,0,5,1
2,0,61,0
2,0,84,1
2,0,50,0
2,0,109,0
2,0,61,0
2,0,4,0
2,0,461,0
2,0,106,1
2,0,394,1
2,0,212,1
2,0,50,0
2,0,3,0
2,0,7,0
2,0,11,0
2,0,568,0
2,0,11,0
2,0,491,1
2,0,54,1
2,0,208,1
2,0,512,0
2,0,461,0
2,0,4,0
2,0,106,0
2,0,375,0
2,0,175,0
2,0,106,1
2,0,97,0
2,0,61,0
2,0,626,1
2,0,75,0
2,0,97,0
2,0,295,1
2,0,198,0
2,0,61,0
2,0,61,1
2,0,137,0
2,0,61,0
2,0,3,0
2,0,633,1
2,0,42,1
2,0,198,0
2,0,178,1
2,0,478,1
2,0,375,1
2,0,117,1
2,0,201,1
2,0,29,0
2,0,29,0
2,0,17,1
2,0,3,0
2,0,50,0
2,0,438,1
2,0,500,0
2,0,625,0
2,0,62,1
2,0,364,0
2,0,162,0
2,0,1,0
2,0,1,0
2,0,198,1
2,0,461,0
2,0,31,1
2,0,154,0
2,0,203,1
2,0,329,1
2,0,53,1
2,0,417,1
2,0,154,0
2,0,12,1
2,0,42,1
2,0,49,1
2,0,40,0
2,0,198,0
2,0,292,0
2,0,198,1
2,0,110,0
2,0,10,0
2,0,196,0
2,0,292,1
2,0,394,0
2,0,69,1
2,0,588,0
2,0,5,0
2,0,326,1
2,0,394,0
3,0,127,0
3,0,199,1
3,0,394,0
3,0,18,0
3,0,154,0
3,0,37,1
3,0,109,1
3,0,70,0
3,0,88,1
3,0,142,1
3,0,198,0
3,0,109,0
3,0,109,0
3,0,271,0
3,0,394,0
3,0,4,0
3,0,36,1
3,0,4,0
3,0,4,0
3,0,4,0
3,0,4,0
3,0,4,0
3,0,141,0
3,0,178,1
3,0,141,0
3,0,76,1
3,0,76,1
3,0,178,1
3,0,91,1
3,0,214,1
3,0,170,1
3,0,311,1
3,0,4,0
3,0,6,1
3,0,235,0
3,0,178,0
3,0,50,1
3,0,209,1
3,0,83,1
3,0,443,1
3,0,225,0
3,0,612,0
3,0,13,1
3,0,209,1
3,0,512,0
3,0,117,0
3,0,4,0
3,0,579,0
3,0,4,0
3,0,154,0
3,0,97,1
3,0,0,0
3,0,61,0
3,0,141,1
3,0,482,0
3,0,178,1
3,0,225,0
3,0,329,1
3,0,6,1
3,0,465,0
3,0,96,1
3,0,233,0
3,0,631,0
3,0,97,0
3,0,178,1
3,0,15,1
3,0,225,1
3,0,3,0
3,0,4,0
3,0,147,0
3,0,233,0
3,0,147,0
3,0,403,1
3,0,212,0
3,0,101,0
3,0,4,0
3,0,147,0
3,0,233,1
3,0,42,0
3,0,147,0
3,0,652,0
3,0,180,0
3,0,42,0
3,0,670,1
3,0,740,0
3,0,146,0
3,0,146,1
3,0,147,0
3,0,568,0
3,0,352,0
3,0,117,0
3,0,701,0
3,0,233,0
3,0,155,0
3,0,352,1
3,0,53,0
3,0,61,0
3,0,4,0
3,0,119,0
3,0,318,0
3,0,53,1
3,0,155,0
3,0,352,1
