0,720,0
0,125,0
0,106,1
0,32,0
0,720,0
0,665,1
0,106,1
0,32,0
0,292,0
0,57,0
0,109,0
0,117,0
0,3,0
0,109,0
0,3,0
0,26,0
0,112,0
0,32,0
0,109,0
0,170,1
0,32,1
0,32,0
0,32,0
0,109,0
0,292,1
0,32,1
0,32,0
0,375,0
0,32,0
0,478,1
0,231,1
0,75,0
0,109,0
0,109,1
0,106,0
0,109,1
0,117,0
0,109,0
0,106,0
0,106,1
0,106,0
0,97,0
0,26,0
0,26,0
0,29,1
0,375,0
0,32,0
0,97,0
0,106,1
0,57,1
0,113,0
0,708,0
0,32,1
0,3,1
0,137,0
0,106,1
0,11,1
0,375,0
0,32,1
0,375,0
0,103,0
0,110,0
0,494,1
0,97,0
0,6,0
0,154,1
0,32,0
0,109,1
0,17,0
0,673,0
0,32,0
0,352,0
0,71,1
0,106,1
0,106,0
0,109,0
0,97,1
0,106,0
0,458,0
0,32,0
0,97,0
0,574,1
0,274,0
0,106,1
0,521,1
0,32,0
0,32,0
0,32,1
0,375,0
0,26,1
0,32,0
0,214,0
0,117,1
0,172,0
0,84,1
0,32,1
0,461,0
0,29,1
0,97,1
0,97,1
0,36,0
0,106,0
0,113,0
0,688,0
0,32,1
0,36,0
0,97,0
0,97,0
0,318,0
0,688,0
0,318,0
0,109,1
0,54,1
0,106,1
0,32,0
0,108,1
0,3,0
0,461,0
0,109,1
0,32,1
0,478,0
0,117,0
0,478,0
0,27,0
0,106,0
0,254,1
0,97,1
0,596,0
0,35,0
0,35,0
0,533,1
0,3,1
0,97,0
0,211,1
0,124,0
0,35,0
0,62,1
0,97,1
0,544,0
0,544,0
0,231,1
0,266,1
0,27,0
0,27,0
0,42,0
0,32,1
0,10,1
0,155,0
0,32,1
0,54,1
0,96,1
0,666,0
0,27,0
0,84,0
0,250,0
0,84,0
0,666,0
0,235,1
0,42,0
0,42,0
0,37,0
0,37,0
0,97,1
0,37,0
0,37,0
0,37,0
0,119,0
0,666,0
0,37,0
0,62,0
0,37,0
0,37,0
0,287,0
0,37,0
0,3,0
0,287,0
0,107,1
0,37,0
0,109,0
0,250,0
0,106,0
0,37,0
0,655,0
0,3,0
0,37,0
0,62,1
0,655,0
0,37,0
0,172,0
0,697,1
0,146,0
0,3,0
0,37,0
0,3,0
0,119,0
0,3,0
0,37,0
0,37,0
0,37,0
0,146,0
0,106,1
0,3,0
0,172,0
0,97,0
0,3,0
0,697,1
0,747,0
0,3,0
0,97,0
0,463,1
0,109,1
0,97,0
0,88,1
0,6,0
0,119,0
0,119,0
0,148,0
0,37,0
0,315,0
0,97,0
0,131,0
0,60,0
0,37,0
0,598,1
0,58,1
0,58,0
0,60,0
0,37,0
0,131,0
0,352,0
0,3,0
0,97,0
0,97,1
0,247,0
0,394,0
0,37,1
0,208,0
0,17,1
0,60,0
0,131,0
0,60,0
0,146,0
0,17,1
0,60,0
0,60,0
0,10,0
0,102,1
0,109,0
0,395,1
0,3,1
0,109,0
0,254,1
0,3,0
0,37,0
0,60,0
0,32,1
0,32,1
0,387,0
0,352,0
0,189,1
0,357,1
0,119,1
0,209,1
0,91,1
0,180,0
0,3,1
0,156,0
0,109,1
0,37,0
0,393,1
0,3,0
0,656,0
0,106,0
0,146,1
0,32,0
0,60,0
0,37,0
0,109,1
0,146,0
0,12,1
0,244,0
0,139,0
0,425,1
0,10,0
0,146,1
0,109,0
0,40,0
0,37,1
0,106,0
0,32,1
0,37,0
0,211,0
0,40,1
0,80,0
0,37,0
0,180,0
0,97,0
0,3,0
0,3,0
0,80,1
0,349,1
0,180,0
0,656,1
0,37,1
0,656,1
0,231,1
0,390,0
0,410,0
0,10,0
0,410,1
0,146,0
0,311,0
0,180,1
0,29,0
0,60,0
0,10,0
0,225,0
0,211,1
0,3,0
0,747,0
0,244,1
0,323,0
0,742,0
0,162,0
0,3,0
0,37,0
0,10,0
0,11,1
0,180,0
0,244,1
0,110,0
0,352,0
0,162,0
0,54,1
0,166,0
0,3,0
0,110,1
0,443,0
0,342,1
0,236,0
0,60,0
0,704,1
0,244,1
0,211,0
0,180,0
0,10,0
0,203,0
0,702,0
0,77,1
0,354,1
0,10,0
0,3,0
0,54,1
0,203,1
0,180,0
0,180,0
0,10,0
0,211,0
0,180,0
0,198,0
0,495,1
0,139,0
0,323,0
0,323,0
0,736,0
0,529,1
0,258,0
0,11,0
0,60,1
0,739,1
0,205,0
0,191,0
0,212,0
0,32,1
0,3,0
0,427,1
0,60,0
0,180,1
0,323,0
0,3,0
0,60,0
0,119,0
0,60,0
0,60,0
0,97,0
0,119,0
0,63,1
0,254,0
0,283,1
0,283,0
0,678,1
0,119,1
0,10,0
0,180,0
0,616,0
0,146,1
0,191,0
0,297,0
0,3,0
0,254,1
0,478,1
0,109,0
0,180,1
0,88,1
0,80,0
0,256,0
0,3,0
0,150,0
0,10,0
0,26,1
0,150,1
0,323,0
0,3,0
0,396,1
0,119,0
0,97,0
0,60,0
0,155,0
0,256,1
0,205,1
0,117,0
0,60,1
0,64,1
0,32,0
0,190,0
0,10,0
0,40,0
0,37,0
0,3,0
0,97,0
0,180,0
0,683,0
0,283,0
0,60,0
0,758,0
0,633,0
0,10,0
0,97,0
0,10,0
0,97,0
0,38,0
0,10,1
0,323,0
0,147,1
0,205,0
0,323,0
0,323,0
0,394,1
0,554,0
0,153,1
0,323,0
0,238,0
0,238,1
0,97,1
0,554,0
0,117,0
0,171,1
0,687,1
0,407,0
0,4,1
0,329,1
0,686,0
0,40,0
0,6,0
0,407,0
0,400,0
0,106,1
0,101,0
0,117,1
0,171,1
0,32,1
0,344,0
0,649,0
0,758,0
0,209,1
0,3,0
0,70,0
0,323,1
0,592,0
0,316,1
0,135,0
0,316,1
0,244,1
0,267,0
0,301,1
0,301,0
0,70,0
0,212,0
0,84,0
0,592,0
0,267,1
0,138,1
0,432,0
0,6,1
0,135,0
0,112,0
0,212,0
0,71,0
0,72,1
0,432,0
0,71,0
0,57,1
0,0,1
0,212,0
0,29,0
0,209,0
0,432,0
0,97,0
0,32,0
0,679,0
0,209,0
0,71,0
0,71,0
0,96,1
0,29,1
0,76,0
0,447,1
0,10,1
0,198,1
0,679,0
0,97,0
0,71,0
0,344,1
0,649,0
0,233,0
0,58,0
0,244,0
0,91,0
0,178,1
0,311,1
0,97,1
0,97,0
0,54,1
0,163,0
0,83,0
0,83,0
0,163,0
0,574,1
0,27,0
0,79,1
0,97,0
0,27,1
0,10,0
0,417,1
0,97,0
0,113,0
0,32,1
0,701,1
0,423,0
0,62,0
0,18,0
0,148,0
0,87,0
0,138,1
0,50,0
0,141,0
0,201,0
0,314,0
0,207,0
0,3,0
0,72,0
0,17,0
0,3,0
0,162,1
0,62,1
0,71,0
0,71,1
0,5,1
0,233,0
0,50,0
0,157,0
0,50,1
0,437,1
0,117,1
0,412,0
0,71,0
0,684,0
0,207,1
0,102,0
0,71,0
0,233,1
0,171,0
0,109,1
0,18,1
0,106,1
0,284,0
0,273,1
0,206,0
0,375,0
0,113,1
0,412,0
0,375,1
0,21,1
0,109,1
0,148,0
0,26,0
0,71,0
0,97,0
0,75,1
0,109,1
0,103,1
0,623,0
0,701,1
0,113,1
0,32,0
0,67,1
0,58,1
0,190,0
0,97,0
0,97,1
0,212,1
0,157,0
0,3,1
0,246,0
0,214,1
0,119,0
0,447,1
0,156,1
0,263,1
0,119,1
0,151,1
0,157,0
0,97,0
0,10,0
0,284,1
0,10,0
0,702,0
0,70,0
0,122,1
0,17,0
0,157,0
0,70,0
0,61,0
0,282,1
0,6,1
0,95,0
0,97,0
0,463,1
0,59,1
0,10,0
0,375,0
0,157,1
0,95,0
0,3,0
0,3,1
0,148,1
0,168,1
0,577,0
0,17,0
0,97,0
0,6,1
0,417,1
0,106,1
0,166,1
0,567,0
0,17,0
0,732,0
0,311,1
0,190,1
0,209,0
0,732,1
0,231,0
0,153,1
0,29,1
0,375,0
0,26,1
0,231,0
0,106,1
0,338,1
0,88,1
0,235,1
0,154,1
0,292,1
0,731,0
0,231,0
0,186,0
0,122,0
0,666,0
0,3,1
0,106,0
0,57,0
0,106,0
0,292,1
0,65,0
0,186,0
0,190,0
0,178,0
0,157,0
0,10,0
0,231,0
0,186,0
0,85,0
0,97,0
0,112,0
0,91,0
0,186,0
0,672,0
0,157,0
0,375,0
0,424,1
0,458,1
0,148,0
0,113,0
0,494,0
0,379,1
0,91,0
0,681,1
0,3,1
0,83,1
0,348,1
0,433,0
0,494,0
0,702,0
0,113,0
0,214,1
0,157,0
0,214,0
0,244,1
0,138,0
0,71,1
0,154,0
0,433,0
0,588,0
0,321,1
0,282,0
0,375,0
0,461,1
0,494,0
0,314,0
0,314,1
0,263,0
0,433,0
0,231,0
0,19,0
0,672,0
0,157,0
0,375,0
0,394,0
0,10,1
0,282,1
0,3,0
0,666,0
0,146,0
0,57,0
0,32,1
0,375,0
0,672,1
0,3,0
0,208,1
0,113,0
0,366,1
0,199,1
0,394,0
0,231,0
0,4,1
0,146,1
0,37,0
0,199,0
0,747,0
0,557,0
0,157,0
0,18,1
0,577,0
0,180,1
0,187,0
0,557,0
0,702,0
0,494,0
0,65,0
0,11,0
0,26,0
0,42,0
0,57,0
0,314,1
0,57,1
0,84,1
0,666,0
0,42,0
0,31,1
0,366,0
0,15,0
0,263,0
0,5,0
0,295,0
0,5,0
0,375,0
0,666,0
0,15,0
0,25,0
0,391,1
0,375,1
0,4,0
0,494,0
0,34,1
0,231,1
0,702,0
0,17,1
0,117,0
0,157,1
0,4,1
0,424,0
0,588,1
0,282,0
0,266,1
0,54,0
0,151,1
0,117,0
0,214,1
0,672,0
0,477,1
0,157,1
0,157,0
0,7,0
0,117,0
0,361,0
0,234,0
0,295,0
0,226,1
0,222,0
0,568,0
0,263,1
0,117,0
0,238,0
0,238,1
0,366,0
0,226,0
0,6,1
0,375,1
0,113,0
0,75,1
0,222,0
0,702,0
0,97,0
0,97,0
0,702,0
0,198,0
0,0,1
0,212,0
0,6,0
0,117,1
0,97,0
0,222,0
0,295,1
0,297,0
0,226,0
0,272,1
0,97,0
0,3,0
0,282,1
0,6,0
0,28,0
0,117,0
0,32,0
0,106,0
0,198,1
0,109,0
0,171,0
0,88,1
0,672,0
0,76,1
0,6,1
0,222,0
0,106,1
0,17,0
0,292,1
0,229,1
0,255,1
0,50,1
0,42,0
0,91,0
0,459,1
0,42,0
0,214,0
0,97,0
0,99,0
0,666,0
0,3,1
0,214,0
0,459,1
0,644,0
0,244,0
0,175,0
0,244,1
0,512,0
0,198,0
0,81,1
0,5,1
0,61,0
0,84,1
0,50,0
0,109,0
0,61,0
0,4,0
0,461,0
0,106,1
0,394,1
0,212,1
0,50,0
0,3,0
0,7,0
0,11,0
0,568,0
0,11,0
0,491,1
0,54,1
0,208,1
0,512,0
0,461,0
0,4,0
0,106,0
0,375,0
0,175,0
0,106,1
0,97,0
0,61,0
0,626,1
0,75,0
0,97,0
0,295,1
0,198,0
0,61,0
0,61,1
0,137,0
0,61,0
0,3,0
0,633,1
0,42,1
0,198,0
0,178,1
0,478,1
0,375,1
0,117,1
0,201,1
0,29,0
0,29,0
0,17,1
0,3,0
0,50,0
0,438,1
0,500,0
0,625,0
0,62,1
0,364,0
0,162,0
0,1,0
0,1,0
0,198,1
0,461,0
0,31,1
0,154,0
0,203,1
0,329,1
0,53,1
0,417,1
0,154,0
0,12,1
0,42,1
0,49,1
0,40,0
0,198,0
0,292,0
0,198,1
0,110,0
0,10,0
0,196,0
0,292,1
0,394,0
0,69,1
0,588,0
0,5,0
0,326,1
0,394,0
0,127,0
0,199,1
0,394,0
0,18,0
0,154,0
0,37,1
0,109,1
0,70,0
0,88,1
0,142,1
0,198,0
0,109,0
0,109,0
0,271,0
0,394,0
0,4,0
0,36,1
0,4,0
0,4,0
0,4,0
0,4,0
0,4,0
0,141,0
0,178,1
0,141,0
0,76,1
0,76,1
0,178,1
0,91,1
0,214,1
0,170,1
0,311,1
0,4,0
0,6,1
0,235,0
0,178,0
0,50,1
0,209,1
0,83,1
0,443,1
0,225,0
0,612,0
0,13,1
0,209,1
0,512,0
0,117,0
0,4,0
0,579,0
0,4,0
0,154,0
0,97,1
0,0,0
0,61,0
0,141,1
0,482,0
0,178,1
0,225,0
0,329,1
0,6,1
0,465,0
0,96,1
0,233,0
0,631,0
0,97,0
0,178,1
0,15,1
0,225,1
0,3,0
0,4,0
0,147,0
0,233,0
0,147,0
0,403,1
0,212,0
0,101,0
0,4,0
0,147,0
0,233,1
0,42,0
0,147,0
0,652,0
0,180,0
0,42,0
0,670,1
0,740,0
0,146,0
0,146,1
0,147,0
0,568,0
0,352,0
0,117,0
0,701,0
0,233,0
0,155,0
0,352,1
0,53,0
0,61,0
0,4,0
0,119,0
0,318,0
0,53,1
0,155,0
0,352,1
0,110,0
0,233,0
0,155,0
0,233,0
0,233,0
0,233,0
0,4,0
0,97,1
0,119,1
0,139,1
0,18,0
0,652,0
0,53,1
0,233,0
0,233,0
0,33,0
0,233,0
0,390,1
0,233,0
0,60,0
0,398,0
0,113,1
0,131,0
0,104,1
0,233,0
0,38,0
0,194,0
0,110,0
0,233,0
0,233,0
0,458,1
0,60,0
0,33,1
0,32,1
0,398,0
0,75,1
0,147,0
0,198,0
0,11,1
0,180,0
0,113,0
0,233,0
0,465,0
0,119,1
0,70,0
0,561,0
0,697,1
0,109,1
0,233,1
0,70,0
0,35,0
0,697,1
0,38,0
0,117,0
0,70,0
0,38,0
0,205,1
0,155,0
0,344,0
0,155,0
0,336,0
0,159,0
0,37,1
0,4,0
0,231,0
0,277,0
0,86,0
0,49,1
0,4,0
0,70,1
0,123,0
0,113,0
0,103,1
0,17,0
0,697,0
0,419,1
0,13,1
0,119,0
0,113,0
0,70,0
0,113,0
0,70,0
0,29,0
0,117,0
0,205,0
0,233,0
0,117,1
0,4,1
0,433,0
0,127,0
0,697,1
0,686,0
0,127,0
0,123,0
0,159,0
0,251,0
0,53,0
0,123,0
0,400,0
0,233,1
0,123,1
0,70,0
0,233,1
0,66,0
0,77,0
0,686,0
0,233,0
0,70,1
0,365,1
0,51,1
0,364,1
0,3,0
0,60,0
0,22,0
0,135,0
0,398,0
0,60,0
0,71,0
0,191,0
0,0,0
0,119,0
0,329,0
0,11,0
0,697,1
0,288,0
0,10,0
0,10,0
0,85,0
0,199,1
0,233,1
0,48,0
0,119,1
0,288,0
0,246,1
0,0,0
0,231,1
0,233,0
0,251,0
0,70,0
0,48,0
0,153,1
0,10,1
0,198,0
0,135,0
0,76,0
0,48,0
0,99,0
0,129,0
0,31,0
0,135,1
0,48,1
0,493,0
0,119,1
0,17,1
0,153,1
0,110,1
0,51,0
0,129,1
0,135,0
0,227,1
0,234,0
0,697,1
0,135,0
0,135,0
0,102,1
0,180,1
0,233,0
0,22,0
0,214,0
0,6,0
0,233,1
0,29,1
0,97,1
0,75,0
0,22,0
0,17,1
0,97,1
0,90,0
0,22,1
0,251,1
0,227,0
0,227,1
0,28,0
0,112,0
0,53,0
0,15,0
0,233,0
0,35,0
0,8,1
0,398,1
0,585,0
0,70,0
0,35,1
0,54,1
0,35,1
0,123,0
0,61,0
0,252,0
0,61,1
0,35,0
0,251,0
0,123,1
0,135,0
0,331,0
0,0,1
0,305,0
0,81,1
0,272,0
0,203,0
0,272,1
0,305,0
0,54,0
0,268,1
0,142,1
0,4,0
0,6,1
0,90,0
0,35,0
0,129,1
0,228,1
0,305,0
0,90,1
0,96,1
0,29,0
0,214,0
0,252,1
0,156,1
0,53,0
0,109,0
0,12,0
0,46,1
0,305,1
0,713,0
0,262,0
0,656,1
0,305,1
0,585,0
0,227,1
0,35,0
0,198,1
0,262,1
0,198,0
0,361,1
0,188,0
0,15,1
0,658,0
0,0,1
0,219,0
0,4,0
0,96,0
0,697,1
0,632,1
0,227,0
0,331,0
0,227,0
0,198,0
0,62,0
0,658,0
0,157,1
0,157,0
0,35,0
0,58,1
0,35,0
0,581,0
0,7,1
0,231,1
0,331,0
0,401,1
0,155,0
0,401,1
0,171,0
0,601,0
0,272,1
0,155,1
0,188,0
0,67,1
0,481,0
0,481,0
0,707,1
0,43,0
0,272,0
0,401,1
0,79,1
0,34,1
0,272,0
0,331,0
0,418,0
0,117,1
0,43,0
0,43,1
0,155,0
0,418,1
0,418,1
0,347,1
0,331,0
0,233,0
0,155,1
0,43,0
0,601,0
0,112,0
0,401,0
0,401,1
0,109,0
0,272,0
0,272,1
0,43,0
0,35,1
0,199,0
0,272,0
0,43,0
0,155,1
0,109,1
0,43,1
0,28,1
0,3,0
0,104,0
0,236,1
0,7,0
0,96,0
0,272,1
0,43,0
0,244,1
0,311,0
0,43,0
0,12,1
0,109,1
0,205,0
0,645,1
0,113,0
0,31,0
0,225,0
0,205,0
0,17,1
0,80,0
0,43,0
0,43,0
0,96,0
0,444,0
0,3,0
0,35,0
0,7,0
0,272,0
0,305,0
0,587,0
0,7,0
0,3,1
0,272,0
0,109,0
0,43,0
0,405,0
0,43,0
0,65,0
0,7,0
0,375,1
0,43,0
0,65,0
0,50,0
0,38,0
0,759,0
0,7,0
0,44,0
0,408,0
0,65,0
0,272,0
0,656,1
0,155,0
0,280,0
0,555,1
0,43,0
0,623,0
0,3,1
0,65,0
0,102,0
0,43,0
0,43,0
0,14,0
0,43,0
0,119,0
0,43,0
0,91,0
0,43,0
0,493,0
0,280,0
0,43,0
0,645,1
0,347,0
0,43,0
0,94,0
0,3,0
0,43,0
0,315,0
0,89,1
0,43,0
0,645,1
0,10,0
0,475,0
0,85,0
0,707,1
0,43,0
0,43,0
0,43,1
0,43,0
0,273,0
0,401,1
0,6,1
0,26,0
0,513,0
0,34,0
0,444,1
0,645,0
0,10,1
0,465,1
0,43,0
0,347,0
0,156,0
0,262,1
0,475,0
0,280,0
0,102,0
0,35,1
0,654,0
0,156,0
0,20,0
0,369,0
0,690,1
0,347,1
0,148,0
0,146,1
0,29,1
0,557,0
0,344,1
0,99,0
0,273,0
0,654,0
0,104,0
0,26,1
0,252,0
0,43,0
0,147,0
0,54,1
0,654,0
0,110,1
0,25,1
0,293,1
0,206,0
0,280,0
0,153,0
0,43,0
0,43,0
0,170,0
0,272,0
0,119,0
0,65,0
0,601,0
0,65,0
0,43,0
0,43,0
0,14,1
0,75,0
0,43,0
0,478,0
0,288,0
0,6,0
0,280,0
0,275,0
0,293,0
0,65,0
0,280,0
0,31,0
0,478,0
0,206,0
0,83,0
0,656,1
0,280,0
0,288,1
0,65,0
0,147,0
0,273,1
0,214,0
0,280,0
0,135,0
0,147,1
0,65,0
0,280,0
0,444,0
0,280,0
0,37,0
0,104,0
0,227,0
0,43,0
0,206,0
0,4,1
0,342,0
0,271,0
0,285,1
0,347,1
0,43,0
0,43,0
0,347,0
0,280,0
0,238,1
0,513,0
0,65,0
0,43,0
0,207,0
0,35,0
0,736,1
0,280,0
0,280,0
0,347,1
0,58,0
0,37,0
0,209,0
0,654,0
0,252,0
0,475,0
0,43,0
0,273,1
0,3,0
0,43,0
0,353,0
0,653,1
0,92,0
0,207,0
0,353,1
0,87,0
0,75,1
0,87,1
0,83,0
0,475,0
0,475,1
0,32,0
0,198,1
0,501,0
0,35,0
0,37,0
0,10,1
0,405,0
0,666,0
0,32,1
0,109,0
0,268,0
0,65,0
0,233,0
0,475,0
0,550,0
0,37,0
0,268,1
0,29,1
0,6,0
0,143,0
0,3,1
0,653,1
0,405,0
0,28,0
0,6,1
0,104,0
0,10,1
0,268,1
0,268,0
0,268,1
0,71,0
0,26,1
0,268,1
0,198,1
0,268,0
0,385,1
0,280,0
0,475,0
0,70,0
0,228,0
0,268,0
0,475,0
0,12,1
0,268,1
0,444,1
0,29,0
0,227,0
0,666,0
0,135,0
0,15,1
0,707,0
0,252,1
